invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,credit_term,days_late,days_overdue,is_paid,is_late,is_overdue,payment_delay,risk_category,invoice_month,invoice_quarter,amount_bucket,risk_score,predicted_late,invoice_date_str,due_date_str,payment_date_str
INV-000937,CUST-1471,2023-08-30,2023-09-29,2023-09-27,22412.87,30,-2.0,0,1,0,0,-2.0,No Risk,8,3,XLarge,0.7128457427024841,1.0,2023-08-30,2023-09-29,2023-09-27
INV-000938,CUST-1441,2023-11-20,2023-12-20,2024-01-09,2755.92,30,20.0,0,1,1,0,20.0,Low Risk,11,4,Medium,0.9238064885139465,1.0,2023-11-20,2023-12-20,2024-01-09
INV-000939,CUST-1459,2023-07-11,2023-09-09,,5926.32,60,,658,0,0,1,658.0,High Risk,7,3,Large,,,2023-07-11,2023-09-09,
INV-000940,CUST-1012,2023-01-17,2023-02-01,2023-02-03,3618.65,15,2.0,0,1,1,0,2.0,Low Risk,1,1,Medium,0.9963229894638062,1.0,2023-01-17,2023-02-01,2023-02-03
INV-000941,CUST-1330,2024-06-07,2024-06-22,2024-06-18,7891.86,15,-4.0,0,1,0,0,-4.0,No Risk,6,2,Large,0.0026136082597076893,0.0,2024-06-07,2024-06-22,2024-06-18
INV-000942,CUST-1224,2024-02-05,2024-03-06,2024-02-29,10056.83,30,-6.0,0,1,0,0,-6.0,No Risk,2,1,Large,0.4744910001754761,0.0,2024-02-05,2024-03-06,2024-02-29
INV-000943,CUST-1272,2024-12-05,2025-01-19,2025-01-26,7958.32,45,7.0,0,1,1,0,7.0,Low Risk,12,4,Large,0.9953148365020752,1.0,2024-12-05,2025-01-19,2025-01-26
INV-000944,CUST-1456,2023-01-22,2023-02-21,2023-02-19,11310.44,30,-2.0,0,1,0,0,-2.0,No Risk,1,1,Large,0.009714332409203053,0.0,2023-01-22,2023-02-21,2023-02-19
INV-000945,CUST-1358,2024-04-18,2024-05-18,2024-05-19,4863.25,30,1.0,0,1,1,0,1.0,Low Risk,4,2,Medium,0.9985613226890564,1.0,2024-04-18,2024-05-18,2024-05-19
INV-000946,CUST-1460,2023-04-30,2023-05-15,2023-05-15,4219.94,15,0.0,0,1,0,0,0.0,No Risk,4,2,Medium,0.13868781924247742,0.0,2023-04-30,2023-05-15,2023-05-15
INV-000947,CUST-1408,2023-07-29,2023-09-12,2023-09-13,1204.05,45,1.0,0,1,1,0,1.0,Low Risk,7,3,Medium,0.9784538745880127,1.0,2023-07-29,2023-09-12,2023-09-13
INV-000948,CUST-1156,2023-11-02,2023-12-02,2023-12-25,8190.75,30,23.0,0,1,1,0,23.0,Low Risk,11,4,Large,0.9937081336975098,1.0,2023-11-02,2023-12-02,2023-12-25
INV-000949,CUST-1373,2023-09-27,2023-11-11,2023-11-08,5640.61,45,-3.0,0,1,0,0,-3.0,No Risk,9,3,Large,0.11846520006656647,0.0,2023-09-27,2023-11-11,2023-11-08
INV-000950,CUST-1008,2024-12-04,2025-02-02,2025-02-02,4654.87,60,0.0,0,1,0,0,0.0,No Risk,12,4,Medium,0.005744693335145712,0.0,2024-12-04,2025-02-02,2025-02-02
INV-000951,CUST-1122,2024-11-17,2024-12-17,2024-12-20,4218.97,30,3.0,0,1,1,0,3.0,Low Risk,11,4,Medium,0.9931116104125977,1.0,2024-11-17,2024-12-17,2024-12-20
INV-000952,CUST-1348,2023-10-12,2023-11-26,2023-12-22,4771.88,45,26.0,0,1,1,0,26.0,Low Risk,10,4,Medium,0.851502001285553,1.0,2023-10-12,2023-11-26,2023-12-22
INV-000953,CUST-1164,2024-12-16,2024-12-31,2025-02-06,4068.42,15,37.0,0,1,1,0,37.0,Medium Risk,12,4,Medium,0.5557225346565247,1.0,2024-12-16,2024-12-31,2025-02-06
INV-000954,CUST-1090,2024-11-06,2024-12-21,2024-12-22,3221.41,45,1.0,0,1,1,0,1.0,Low Risk,11,4,Medium,0.9980329871177673,1.0,2024-11-06,2024-12-21,2024-12-22
INV-000955,CUST-1136,2023-08-15,2023-09-14,2023-09-17,5953.12,30,3.0,0,1,1,0,3.0,Low Risk,8,3,Large,0.8108264803886414,1.0,2023-08-15,2023-09-14,2023-09-17
INV-000956,CUST-1186,2024-01-16,2024-03-01,2024-03-08,7239.64,45,7.0,0,1,1,0,7.0,Low Risk,1,1,Large,0.8690437078475952,1.0,2024-01-16,2024-03-01,2024-03-08
INV-000957,CUST-1316,2024-04-04,2024-04-19,2024-04-24,2653.26,15,5.0,0,1,1,0,5.0,Low Risk,4,2,Medium,0.9977216124534607,1.0,2024-04-04,2024-04-19,2024-04-24
INV-000958,CUST-1178,2023-01-07,2023-02-06,,3566.76,30,,873,0,0,1,873.0,High Risk,1,1,Medium,,,2023-01-07,2023-02-06,
INV-000959,CUST-1028,2023-01-29,2023-02-28,2023-02-23,4172.63,30,-5.0,0,1,0,0,-5.0,No Risk,1,1,Medium,0.0018134104320779443,0.0,2023-01-29,2023-02-28,2023-02-23
INV-000960,CUST-1220,2023-02-02,2023-03-04,2023-03-02,4933.73,30,-2.0,0,1,0,0,-2.0,No Risk,2,1,Medium,0.09216086566448212,0.0,2023-02-02,2023-03-04,2023-03-02
INV-000961,CUST-1357,2024-10-07,2024-11-06,2024-11-07,4435.75,30,1.0,0,1,1,0,1.0,Low Risk,10,4,Medium,0.9468492269515991,1.0,2024-10-07,2024-11-06,2024-11-07
INV-000962,CUST-1041,2023-03-20,2023-04-19,2023-04-28,8331.32,30,9.0,0,1,1,0,9.0,Low Risk,3,1,Large,0.6731491684913635,1.0,2023-03-20,2023-04-19,2023-04-28
INV-000963,CUST-1228,2024-04-03,2024-05-03,,1310.42,30,,421,0,0,1,421.0,High Risk,4,2,Medium,,,2024-04-03,2024-05-03,
INV-000964,CUST-1192,2024-07-23,2024-08-22,2024-08-23,1510.16,30,1.0,0,1,1,0,1.0,Low Risk,7,3,Medium,0.9963788390159607,1.0,2024-07-23,2024-08-22,2024-08-23
INV-000965,CUST-1411,2024-06-21,2024-08-05,2024-08-05,5737.94,45,0.0,0,1,0,0,0.0,No Risk,6,2,Large,0.46719178557395935,0.0,2024-06-21,2024-08-05,2024-08-05
INV-000966,CUST-1447,2024-04-26,2024-05-26,2024-05-26,3034.65,30,0.0,0,1,0,0,0.0,No Risk,4,2,Medium,0.0023609912022948265,0.0,2024-04-26,2024-05-26,2024-05-26
INV-000967,CUST-1145,2024-03-05,2024-03-20,2024-03-19,9970.58,15,-1.0,0,1,0,0,-1.0,No Risk,3,1,Large,0.036847688257694244,0.0,2024-03-05,2024-03-20,2024-03-19
INV-000968,CUST-1201,2023-10-12,2023-11-11,2023-11-08,12529.5,30,-3.0,0,1,0,0,-3.0,No Risk,10,4,Large,0.26146650314331055,0.0,2023-10-12,2023-11-11,2023-11-08
INV-000969,CUST-1417,2024-05-30,2024-06-14,2024-06-14,5925.37,15,0.0,0,1,0,0,0.0,No Risk,5,2,Large,0.1745370328426361,0.0,2024-05-30,2024-06-14,2024-06-14
INV-000970,CUST-1212,2023-04-09,2023-06-08,2023-06-09,2084.78,60,1.0,0,1,1,0,1.0,Low Risk,4,2,Medium,0.9963498115539551,1.0,2023-04-09,2023-06-08,2023-06-09
INV-000971,CUST-1461,2024-02-01,2024-03-02,2024-03-02,11426.32,30,0.0,0,1,0,0,0.0,No Risk,2,1,Large,0.03827099874615669,0.0,2024-02-01,2024-03-02,2024-03-02
INV-000972,CUST-1220,2024-05-03,2024-06-17,2024-06-17,5762.47,45,0.0,0,1,0,0,0.0,No Risk,5,2,Large,0.15874773263931274,0.0,2024-05-03,2024-06-17,2024-06-17
INV-000973,CUST-1240,2023-02-08,2023-04-09,2023-04-14,1495.85,60,5.0,0,1,1,0,5.0,Low Risk,2,1,Medium,0.996311604976654,1.0,2023-02-08,2023-04-09,2023-04-14
INV-000974,CUST-1413,2023-09-28,2023-11-12,2023-11-17,1605.49,45,5.0,0,1,1,0,5.0,Low Risk,9,3,Medium,0.9956973791122437,1.0,2023-09-28,2023-11-12,2023-11-17
INV-000975,CUST-1397,2023-06-06,2023-07-06,2023-07-08,16540.34,30,2.0,0,1,1,0,2.0,Low Risk,6,2,XLarge,0.9660636782646179,1.0,2023-06-06,2023-07-06,2023-07-08
INV-000976,CUST-1046,2023-03-16,2023-04-30,2023-05-11,14485.58,45,11.0,0,1,1,0,11.0,Low Risk,3,1,Large,0.04734773933887482,0.0,2023-03-16,2023-04-30,2023-05-11
INV-000977,CUST-1035,2023-05-10,2023-07-09,2023-07-08,656.08,60,-1.0,0,1,0,0,-1.0,No Risk,5,2,Small,0.38786086440086365,0.0,2023-05-10,2023-07-09,2023-07-08
INV-000978,CUST-1253,2024-11-17,2024-12-17,2024-12-17,1658.66,30,0.0,0,1,0,0,0.0,No Risk,11,4,Medium,0.2919740080833435,0.0,2024-11-17,2024-12-17,2024-12-17
INV-000979,CUST-1390,2023-03-25,2023-04-24,2023-04-24,12242.69,30,0.0,0,1,0,0,0.0,No Risk,3,1,Large,0.05656952038407326,0.0,2023-03-25,2023-04-24,2023-04-24
INV-000980,CUST-1082,2023-01-22,2023-02-21,2023-02-27,4842.59,30,6.0,0,1,1,0,6.0,Low Risk,1,1,Medium,0.9987279772758484,1.0,2023-01-22,2023-02-21,2023-02-27
INV-000981,CUST-1371,2024-04-03,2024-05-03,2024-05-03,8616.89,30,0.0,0,1,0,0,0.0,No Risk,4,2,Large,0.7749395966529846,1.0,2024-04-03,2024-05-03,2024-05-03
INV-000982,CUST-1256,2024-06-22,2024-07-22,2024-07-31,4677.12,30,9.0,0,1,1,0,9.0,Low Risk,6,2,Medium,0.9978864789009094,1.0,2024-06-22,2024-07-22,2024-07-31
INV-000983,CUST-1197,2024-12-07,2025-01-06,2025-01-08,8296.54,30,2.0,0,1,1,0,2.0,Low Risk,12,4,Large,0.9972688555717468,1.0,2024-12-07,2025-01-06,2025-01-08
INV-000984,CUST-1303,2024-01-17,2024-02-16,2024-02-19,4937.76,30,3.0,0,1,1,0,3.0,Low Risk,1,1,Medium,0.9978556036949158,1.0,2024-01-17,2024-02-16,2024-02-19
INV-000985,CUST-1409,2024-03-15,2024-04-14,2024-04-14,3463.08,30,0.0,0,1,0,0,0.0,No Risk,3,1,Medium,0.07820414006710052,0.0,2024-03-15,2024-04-14,2024-04-14
INV-000986,CUST-1450,2024-08-26,2024-09-10,2024-09-13,11464.32,15,3.0,0,1,1,0,3.0,Low Risk,8,3,Large,0.8523815274238586,1.0,2024-08-26,2024-09-10,2024-09-13
INV-000987,CUST-1010,2023-01-21,2023-02-20,2023-02-16,5777.02,30,-4.0,0,1,0,0,-4.0,No Risk,1,1,Large,0.2836836874485016,0.0,2023-01-21,2023-02-20,2023-02-16
INV-000988,CUST-1312,2023-10-30,2023-11-14,2024-01-06,8282.59,15,53.0,0,1,1,0,53.0,Medium Risk,10,4,Large,0.7482733130455017,1.0,2023-10-30,2023-11-14,2024-01-06
INV-000989,CUST-1286,2023-03-25,2023-04-24,2023-05-02,5574.5,30,8.0,0,1,1,0,8.0,Low Risk,3,1,Large,0.3992060720920563,0.0,2023-03-25,2023-04-24,2023-05-02
INV-000990,CUST-1242,2024-10-20,2024-11-19,2024-12-19,3330.62,30,30.0,0,1,1,0,30.0,Low Risk,10,4,Medium,0.9675174951553345,1.0,2024-10-20,2024-11-19,2024-12-19
INV-000991,CUST-1251,2024-03-28,2024-05-12,2024-05-12,17795.69,45,0.0,0,1,0,0,0.0,No Risk,3,1,XLarge,0.009671608917415142,0.0,2024-03-28,2024-05-12,2024-05-12
INV-000992,CUST-1365,2024-01-22,2024-02-06,2024-02-10,6528.77,15,4.0,0,1,1,0,4.0,Low Risk,1,1,Large,0.9974580407142639,1.0,2024-01-22,2024-02-06,2024-02-10
INV-000993,CUST-1005,2024-05-21,2024-06-20,2024-06-20,3699.53,30,0.0,0,1,0,0,0.0,No Risk,5,2,Medium,0.23308764398097992,0.0,2024-05-21,2024-06-20,2024-06-20
INV-000994,CUST-1119,2023-09-14,2023-10-29,2024-02-01,13665.96,45,95.0,0,1,1,0,95.0,Medium Risk,9,3,Large,0.996040940284729,1.0,2023-09-14,2023-10-29,2024-02-01
INV-000995,CUST-1289,2024-07-23,2024-08-22,2024-08-21,1708.45,30,-1.0,0,1,0,0,-1.0,No Risk,7,3,Medium,0.047374919056892395,0.0,2024-07-23,2024-08-22,2024-08-21
INV-000996,CUST-1374,2024-06-10,2024-06-25,2024-06-21,29408.14,15,-4.0,0,1,0,0,-4.0,No Risk,6,2,XLarge,0.7961857914924622,1.0,2024-06-10,2024-06-25,2024-06-21
INV-000997,CUST-1065,2023-06-11,2023-07-26,,4258.53,45,,703,0,0,1,703.0,High Risk,6,2,Medium,,,2023-06-11,2023-07-26,
INV-000998,CUST-1146,2023-06-12,2023-07-27,2023-07-29,1782.17,45,2.0,0,1,1,0,2.0,Low Risk,6,2,Medium,0.9933910369873047,1.0,2023-06-12,2023-07-27,2023-07-29
INV-000999,CUST-1224,2024-06-07,2024-07-07,2024-07-08,22578.49,30,1.0,0,1,1,0,1.0,Low Risk,6,2,XLarge,0.9113894701004028,1.0,2024-06-07,2024-07-07,2024-07-08
INV-001000,CUST-1239,2023-09-28,2023-10-28,2023-10-30,3392.99,30,2.0,0,1,1,0,2.0,Low Risk,9,3,Medium,0.9344470500946045,1.0,2023-09-28,2023-10-28,2023-10-30
